Brand,CPU,GPU,RAM,Monitor,Resolution,Storage,OS,Weight,Price
Dell,Intel Core i5-1135G7,Intel Iris Xe,8GB,15.6 Inches,1920 x 1080,256GB PCIe NVMe SSD,Windows 11 Home,None,664.99
HP,Intel Core i7-12700H,NVIDIA T600,16GB DDR5 4800MHz,15.6 Inches,1920x1080,512GB PCIe NVMe SSD,Windows 10 Pro,None,1534.99
ASUS,Intel Core i7-12700H,GeForce RTX 3060,16GB,15.6 Inches,4K Ultra HD (3840x2160),2TB PCIe NVMe SSD,Windows 11 Home,None,2219.99
ASUS,Intel Core i3-1005G1,Intel UHD Graphics,4GB,15.6 Inches,1920 x 1080,128GB SSD + 1TB HDD,Windows 10 S,None,449.99
ASUS,Intel Core i3-1005G1,Intel UHD Graphics,20GB,15.6 Inches,1920 x 1080,1TB SSD + 1TB HDD,Windows 10,None,619.99
Dell,Intel Core i7-1265U,Intel Iris Xe,16GB,13.3 Inches,1920 x 1080,1TB PCIe SSD,Windows 10 Pro,None,1169.99
ASUS,Intel Core i3-1005G1,Intel UHD Graphics,12GB,15.6 Inches,1920 x 1080,512GB SSD + 1TB HDD,Windows 10,None,579.99
ASUS,Intel Core i7-12700H,GeForce RTX 3060,16GB,15.6 Inches,4K Ultra HD (3840x2160),2TB PCIe NVMe SSD,Windows 11 Home,None,2224.99
Dell,Intel i5-1335U,Intel UHD Integrated Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,None,1134.99
ASUS,Intel Core i7-12650H,NVIDIA GeForce RTX 3070 Ti,32GB,16 Inches,1920 x 1080,4TB NVMe SSD,Windows 11 Pro,5 - 5.9 lbs.,2539.99
HP,Intel Core i5,Intel HD Graphics 620,8GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,None,491.49
ASUS,Intel Evo i5-13500H,Intel Iris Xe Graphics,8GB,14.5 Inches,2880 x 1800,2TB PCIe 4.0 SSD,Windows 11 Home,3 - 3.9 lbs.,799.99
Lenovo,Intel Celeron N4020 (1.1GHz),Intel UHD Graphics,4GB,14 Inches,1366 x 768,128GB SSD,Windows 11 Home,None,189.99
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,8 GB,17.3 Inches,1920 x 1080,512 GB SSD,Windows 11,None,680.69
ASUS,AMD Ryzen 9 7945HX3D,NVIDIA GeForce RTX 4090,16GB,17.3 Inches,2560 x 1440,2TB PCIe NVMe SSD,Windows 11 Pro,None,4269.99
Dell,Intel Core i7-1360P (2.20GHz),Intel Iris Xe,16GB,14.0 Inches,2560 x 1600,1TB PCIe NVMe SSD,Windows 11 Home,None,1034.99
Lenovo,Intel Core i7-11800H,NVIDIA GeForce GTX 1050,32 GB,15.6 Inches,1920 x 1080,1 TB,Windows 11 Pro,6.31 lbs,1999.99
Lenovo,Intel Core i5-1135G7,Intel HD Graphics 620,8GB,14 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Pro,3 - 3.9 lbs.,689.99
ASUS,Intel Core i3-1005G1,Intel UHD Graphics,12GB,15.6 Inches,1920 x 1080,512GB SSD + 1TB HDD,Windows 10 S,None,569.99
Dell,Intel Core i7-1360P,Intel Iris Xe,16GB,14.0 Inches,2560 x 1600,2TB PCIe SSD,Windows 11 Home,None,1199.99
Microsoft,Intel Core i3 11th Gen 1115G4 (3.00GHz) ,Intel UHD Graphics,8 GB,12.3 Inches,2736 x 1824,128 GB SSD,Windows 10 Pro 64-bit,1.70 lbs.,549
HP,Intel Core i7-11800H,NVIDIA T1200,16GB,15.6 Inches,1920x1080,512GB SSD,Windows 10 Pro,None,1598.99
HP,AMD Ryzen 7,NVIDIA GeForce RTX 4050,16GB,16.1 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,949
HP,Intel Core i3-1005G1,Intel HD Graphics,8GB,14 Inches,1920 x 1080,256GB SSD,Windows 10 S,None,539.99
HP,Intel Core i7-12700H,NVIDIA T600,16GB DDR5,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Pro,None,1614.99
HP,AMD Ryzen 5 5600U,AMD Radeon Graphics,8 GB,15.6 Inches,1920 x 1080,256 GB SSD,Windows 10 Pro,3 - 3.9 lbs.,1129
